id,relationship,is_appropriate,label,quote,origin
dtkc0ov,acquaintance,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,coworker,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,complete_stranger,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,boss,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,parent,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,direct_report,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,classmate,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,child,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,employee_in_large_company,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,sports_teammate,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,adopted_child,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,colleague,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,club_member,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,sibling,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,dating,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,step_sibling,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,engaged,No,1,She can suck my dick anytime she wants. ,Perspective
dtkc0ov,married,No,1,She can suck my dick anytime she wants. ,Perspective
dtjxjiu,friend,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,grandparent,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,domestic_partner,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,person_with_authority,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,best_friend,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,grandchild,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,friends_with_benefits,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,law_enforcement,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,childhood_friend,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,uncle_aunt,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,divorcee,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,old_friend,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,neice_nephew,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,ex_dating,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,teacher,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,cousins,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,person_having_an_affair,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,mentor,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,coworker,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,boss,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,parent,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,direct_report,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,child,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,employee_in_large_company,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,adopted_child,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,colleague,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,doctor,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,sibling,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,dating,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,step_sibling,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,engaged,No,1,They're assholes. Next question. ,Perspective
dtjxjiu,married,No,1,They're assholes. Next question. ,Perspective
dtkavmd,friend,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,grandparent,No,1,That mother Should have died instead.,Perspective
dtkavmd,domestic_partner,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,person_with_authority,No,1,That mother Should have died instead.,Perspective
dtkavmd,best_friend,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,grandchild,No,1,That mother Should have died instead.,Perspective
dtkavmd,friends_with_benefits,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,law_enforcement,No,1,That mother Should have died instead.,Perspective
dtkavmd,childhood_friend,No,1,That mother Should have died instead.,Perspective
dtkavmd,uncle_aunt,No,1,That mother Should have died instead.,Perspective
dtkavmd,divorcee,No,1,That mother Should have died instead.,Perspective
dtkavmd,old_friend,No,1,That mother Should have died instead.,Perspective
dtkavmd,neice_nephew,No,1,That mother Should have died instead.,Perspective
dtkavmd,ex_dating,No,1,That mother Should have died instead.,Perspective
dtkavmd,neighbor,No,1,That mother Should have died instead.,Perspective
dtkavmd,cousins,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,person_having_an_affair,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,acquaintance,No,1,That mother Should have died instead.,Perspective
dtkavmd,coworker,No,1,That mother Should have died instead.,Perspective
dtkavmd,complete_stranger,No,1,That mother Should have died instead.,Perspective
dtkavmd,boss,No,1,That mother Should have died instead.,Perspective
dtkavmd,parent,No,1,That mother Should have died instead.,Perspective
dtkavmd,direct_report,No,1,That mother Should have died instead.,Perspective
dtkavmd,classmate,No,1,That mother Should have died instead.,Perspective
dtkavmd,lawyer,No,1,That mother Should have died instead.,Perspective
dtkavmd,child,No,1,That mother Should have died instead.,Perspective
dtkavmd,employee_in_large_company,No,1,That mother Should have died instead.,Perspective
dtkavmd,sports_teammate,No,1,That mother Should have died instead.,Perspective
dtkavmd,adopted_child,No,1,That mother Should have died instead.,Perspective
dtkavmd,colleague,No,1,That mother Should have died instead.,Perspective
dtkavmd,club_member,No,1,That mother Should have died instead.,Perspective
dtkavmd,sibling,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,dating,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,step_sibling,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,engaged,Yes,0,That mother Should have died instead.,Perspective
dtkavmd,married,Yes,0,That mother Should have died instead.,Perspective
dtju40g,friend,Yes,0,oh? who gives a shit?,Perspective
dtju40g,grandparent,No,1,oh? who gives a shit?,Perspective
dtju40g,domestic_partner,Yes,0,oh? who gives a shit?,Perspective
dtju40g,best_friend,Yes,0,oh? who gives a shit?,Perspective
dtju40g,grandchild,No,1,oh? who gives a shit?,Perspective
dtju40g,friends_with_benefits,Yes,0,oh? who gives a shit?,Perspective
dtju40g,childhood_friend,Yes,0,oh? who gives a shit?,Perspective
dtju40g,uncle_aunt,No,1,oh? who gives a shit?,Perspective
dtju40g,divorcee,Yes,0,oh? who gives a shit?,Perspective
dtju40g,student,No,1,oh? who gives a shit?,Perspective
dtju40g,old_friend,Yes,0,oh? who gives a shit?,Perspective
dtju40g,neice_nephew,Yes,0,oh? who gives a shit?,Perspective
dtju40g,ex_dating,Yes,0,oh? who gives a shit?,Perspective
dtju40g,teacher,No,1,oh? who gives a shit?,Perspective
dtju40g,neighbor,No,1,oh? who gives a shit?,Perspective
dtju40g,cousins,Yes,0,oh? who gives a shit?,Perspective
dtju40g,person_having_an_affair,Yes,0,oh? who gives a shit?,Perspective
dtju40g,mentor,No,1,oh? who gives a shit?,Perspective
dtju40g,acquaintance,No,1,oh? who gives a shit?,Perspective
dtju40g,coworker,Yes,0,oh? who gives a shit?,Perspective
dtju40g,mentee,No,1,oh? who gives a shit?,Perspective
dtju40g,complete_stranger,No,1,oh? who gives a shit?,Perspective
dtju40g,boss,No,1,oh? who gives a shit?,Perspective
dtju40g,parent,No,1,oh? who gives a shit?,Perspective
dtju40g,direct_report,No,1,oh? who gives a shit?,Perspective
dtju40g,classmate,Yes,0,oh? who gives a shit?,Perspective
dtju40g,employee_in_large_company,No,1,oh? who gives a shit?,Perspective
dtju40g,sports_teammate,Yes,0,oh? who gives a shit?,Perspective
dtju40g,adopted_child,No,1,oh? who gives a shit?,Perspective
dtju40g,colleague,No,1,oh? who gives a shit?,Perspective
dtju40g,club_member,Yes,0,oh? who gives a shit?,Perspective
dtju40g,sibling,No,1,oh? who gives a shit?,Perspective
dtju40g,dating,Yes,0,oh? who gives a shit?,Perspective
dtju40g,step_sibling,Yes,0,oh? who gives a shit?,Perspective
dtju40g,engaged,Yes,0,oh? who gives a shit?,Perspective
dtju40g,married,Yes,0,oh? who gives a shit?,Perspective
dtjty1u,friend,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,grandparent,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,domestic_partner,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,best_friend,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,grandchild,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,friends_with_benefits,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,childhood_friend,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,uncle_aunt,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,divorcee,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,student,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,old_friend,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,neice_nephew,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,ex_dating,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,neighbor,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,cousins,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,person_having_an_affair,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,acquaintance,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,coworker,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,mentee,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,complete_stranger,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,boss,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,parent,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,direct_report,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,classmate,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,child,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,employee_in_large_company,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,sports_teammate,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,adopted_child,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,colleague,No,1,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,club_member,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,sibling,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,dating,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,step_sibling,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,engaged,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtjty1u,married,Yes,0,"You're a grown adult? That's kind of gross. No, it's really gross.",Perspective
dtkbjpa,friend,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,grandparent,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,domestic_partner,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,best_friend,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,grandchild,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,friends_with_benefits,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,childhood_friend,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,uncle_aunt,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,divorcee,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,student,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,old_friend,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,neice_nephew,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,ex_dating,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,teacher,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,neighbor,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,cousins,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,person_having_an_affair,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,mentor,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,acquaintance,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,coworker,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,mentee,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,complete_stranger,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,boss,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,parent,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,direct_report,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,classmate,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,child,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,employee_in_large_company,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,sports_teammate,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,adopted_child,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,colleague,No,1,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,club_member,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,sibling,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,dating,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,step_sibling,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,engaged,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtkbjpa,married,Yes,0,"Oh you mean, the rest of the fucking world?",Perspective
dtk12a5,friend,Yes,0,"If shooting a bunch of innocent people isn't evil, what is?",Perspective
dtk12a5,grandparent,Yes,0,"If shooting a bunch of innocent people isn't evil, what is?",Perspective
